timestamp,city,latitude,longitude,season,temperature_c,humidity_pct,wind_speed_kmh,pm25,pm10,no2_ppb,o3_ppb,aqi,air_quality_category,station_id
2020-09-29 06:00:00,Beijing,39.851539282154974,116.3222489289592,Summer,3.7,46.4,10.2,57.11,34.33,20.8,48.5,196,Good,STN-520
2020-09-29 12:00:00,Sydney,-33.81385505125166,151.2394874145588,Summer,16.0,30.1,19.2,66.16,54.93,10.2,48.3,10,Unhealthy for Sensitive,STN-345
2020-09-29 18:00:00,Cairo,30.13626557007399,31.275027607508314,Summer,27.1,38.0,26.1,,40.65,4.3,32.6,50,Good,STN-459
2020-09-30 00:00:00,Beijing,39.90414886995036,116.49448164274845,Summer,9.4,46.4,18.8,37.76,85.59,25.6,58.7,209,Unhealthy for Sensitive,STN-606
2020-09-30 06:00:00,Beijing,39.889149846484635,116.42026263084571,Summer,19.0,84.0,21.6,28.45,11.5,40.2,33.5,119,Good,STN-300
2020-09-30 12:00:00,London,51.50368911424839,-0.10850276277388282,Summer,24.6,70.2,18.3,13.32,58.97,30.6,30.9,280,Good,STN-780
2020-09-30 18:00:00,São Paulo,-23.512741986725725,-46.69049917988568,Summer,23.7,36.2,21.0,40.57,5.84,50.5,22.1,305,Moderate,STN-930
2020-10-01 00:00:00,São Paulo,-23.535020170300715,-46.59316224320334,Autumn,8.7,61.8,14.1,18.78,45.79,5.4,43.3,284,Unhealthy for Sensitive,STN-505
2020-10-01 06:00:00,London,51.542570778123775,-0.16714331693928725,Autumn,10.5,55.9,24.4,22.15,35.32,25.2,37.8,21,Unhealthy for Sensitive,STN-886
2020-10-01 12:00:00,Delhi,28.64122744335397,77.26666495247936,Autumn,43.1,67.2,14.7,9.29,41.95,14.8,2.3,208,Good,STN-266
2020-10-01 18:00:00,Paris,48.87988401996222,2.3546710788821565,Autumn,25.6,78.9,23.1,8.89,5.37,43.0,42.8,138,Moderate,STN-811
2020-10-02 00:00:00,London,51.459353656666984,-0.168942462513045,Autumn,13.3,68.6,5.2,26.12,42.21,32.3,11.3,235,Good,STN-465
2020-10-02 06:00:00,Lagos,6.625095205373969,3.3246999857010344,Autumn,34.6,54.4,5.5,86.93,59.74,44.1,40.1,22,Moderate,STN-337
2020-10-02 12:00:00,Sydney,-33.83829323101737,151.25464668263612,Autumn,15.7,97.9,9.1,19.21,32.09,34.4,30.4,170,Unhealthy,STN-197
2020-10-02 18:00:00,London,51.52644642225776,-0.1216689226390011,Autumn,23.6,79.9,19.3,20.42,21.72,48.4,54.2,99,Moderate,STN-107
2020-10-03 00:00:00,Delhi,28.53486568041589,77.14650648465356,Autumn,33.3,47.5,17.5,72.02,13.63,5.8,54.9,226,Unhealthy for Sensitive,STN-361
2020-10-03 06:00:00,Lagos,6.529446119048508,3.3570406030811433,Autumn,8.0,66.6,4.5,2.98,89.18,13.5,10.7,324,Good,STN-799
2020-10-03 12:00:00,London,51.460926257393986,-0.18268376238571044,Autumn,16.1,55.6,15.5,19.39,50.25,46.4,43.3,290,Moderate,STN-613
2020-10-03 18:00:00,Lagos,6.590701305863704,3.464546811279715,Autumn,2.2,51.5,9.2,15.67,79.3,45.5,21.4,303,Unhealthy,STN-481
2020-10-04 00:00:00,Lagos,6.535177000805711,3.428531355322917,Autumn,25.8,31.5,15.5,20.85,52.28,10.1,47.0,274,Unhealthy,STN-122
2020-10-04 06:00:00,Delhi,28.649662533128918,77.14110811692045,Autumn,-10.7,64.5,10.3,6.71,65.33,26.7,30.0,320,Unhealthy for Sensitive,STN-714
2020-10-04 12:00:00,Tokyo,35.69052620343036,139.79914924375817,Autumn,3.8,82.0,14.7,382.03,22.54,37.5,44.0,203,Good,STN-794
2020-10-04 18:00:00,Paris,48.84595917638675,2.3915657240771226,Autumn,26.1,82.6,13.9,16.45,31.01,23.7,92.5,131,Unhealthy,STN-799
2020-10-05 00:00:00,São Paulo,-23.43549542781021,-46.59573539518285,Autumn,-8.6,67.4,4.4,28.3,70.62,59.0,53.8,101,Moderate,STN-882
2020-10-05 06:00:00,Cairo,29.95211577081615,31.273734824146967,Autumn,10.8,51.7,11.3,81.1,253.09,43.4,19.0,40,Unhealthy for Sensitive,STN-737
2020-10-05 12:00:00,Cairo,30.005949037697768,31.217257631965122,Autumn,-1.0,52.8,1.7,5.57,27.44,18.6,16.7,342,Good,STN-263
2020-10-05 18:00:00,New York,40.718438629066334,-73.99047787614565,Autumn,21.4,55.2,9.6,10.85,37.5,7.4,40.0,172,Unhealthy,STN-866
2020-10-06 00:00:00,London,51.5002886326781,-0.11129584110242503,Autumn,27.0,56.1,4.1,12.11,14.71,44.1,49.4,55,Hazardous,STN-915
2020-10-06 06:00:00,São Paulo,-23.53793242113197,-46.62664190283815,Autumn,28.8,58.8,22.9,45.87,97.39,,88.9,225,Good,STN-338
2020-10-06 12:00:00,Sydney,-33.88538684079958,151.18383609459542,Autumn,10.0,41.8,12.2,28.15,98.31,25.6,41.7,226,Unhealthy for Sensitive,STN-435
2020-10-06 18:00:00,Sydney,-33.90514536590074,151.17043981210384,Autumn,14.5,43.9,22.1,27.21,289.36,24.6,13.4,55,Moderate,STN-896
2020-10-07 00:00:00,Sydney,-33.80472282186514,151.25057244572344,Autumn,15.3,45.4,15.5,63.85,124.08,1.9,45.1,35,Moderate,STN-305
2020-10-07 06:00:00,Lagos,6.4229914418155625,3.366998473350956,Autumn,15.5,38.0,25.9,35.69,71.7,32.4,23.8,340,Unhealthy for Sensitive,STN-849
2020-10-07 12:00:00,London,51.507887789755486,-0.07996178459942344,Autumn,25.9,35.2,18.7,10.13,99.29,20.5,19.5,18,Moderate,STN-675
2020-10-07 18:00:00,Sydney,-33.929437858414346,151.151906148437,Autumn,11.6,50.9,8.0,68.89,12.49,0.0,69.7,154,Moderate,STN-333
2020-10-08 00:00:00,Lagos,6.46987846610162,3.292215672465562,Autumn,12.6,26.3,1.9,60.28,33.86,17.2,53.5,137,Unhealthy,STN-257
2020-10-08 06:00:00,New York,40.70642549671755,-73.95192394108611,Autumn,19.1,36.8,8.9,39.51,147.65,8.4,47.9,262,Moderate,STN-852
2020-10-08 12:00:00,Tokyo,35.611625313466504,139.65955511179465,Autumn,20.7,43.6,25.4,24.04,52.28,37.4,20.1,65,Good,STN-733
2020-10-08 18:00:00,Tokyo,35.734704726945075,139.569118335708,Autumn,24.3,85.3,22.0,9.79,58.2,56.7,58.7,274,Unhealthy,STN-614
2020-10-09 00:00:00,São Paulo,-23.54080224943779,-46.64719859676239,Autumn,22.6,71.4,14.7,12.72,24.53,29.9,25.6,327,Unhealthy for Sensitive,STN-149
2020-10-09 06:00:00,New York,40.76733774826158,-73.9945382726474,Autumn,30.2,27.2,12.0,33.94,166.49,15.5,34.0,118,Good,STN-575
2020-10-09 12:00:00,São Paulo,-23.643496941339777,-46.63996465008141,Autumn,20.9,25.3,31.4,15.78,47.97,,57.7,114,Good,STN-709
2020-10-09 18:00:00,Lagos,6.486992895209492,3.370757107633829,Autumn,9.4,50.1,26.6,23.85,46.48,33.3,40.7,49,Moderate,STN-501
2020-10-10 00:00:00,Tokyo,35.71536952731895,139.61214013856357,Autumn,1.8,58.8,13.7,11.8,23.26,34.4,59.7,67,Unhealthy,STN-992
2020-10-10 06:00:00,Cairo,30.055692251336215,31.335125960758628,Autumn,-9.2,73.7,4.0,9.74,170.87,28.6,5.0,156,Moderate,STN-240
2020-10-10 12:00:00,Tokyo,35.661556064685435,139.63423620013884,Autumn,32.9,75.3,21.5,63.19,57.64,13.0,47.3,121,Moderate,STN-295
2020-10-10 18:00:00,Sydney,-33.848299836517654,151.17293395380648,Autumn,4.9,72.8,13.2,34.14,45.9,52.7,45.4,281,Unhealthy,STN-100
2020-10-11 00:00:00,Cairo,29.97248109812119,31.279906396304682,Autumn,-5.7,33.3,10.7,6.01,162.94,40.7,26.8,187,Good,STN-149
2020-10-11 06:00:00,Beijing,39.927167226065485,116.35205491325539,Autumn,26.5,79.2,20.2,30.78,45.3,22.1,6.7,48,Hazardous,STN-746
2020-10-11 12:00:00,Paris,48.871967253612496,2.3634429992838313,Autumn,18.5,66.8,5.0,6.95,39.32,33.8,3.0,112,Moderate,STN-476
2020-10-11 18:00:00,Beijing,39.895061346031575,116.39594362901443,Autumn,16.1,63.4,22.9,13.31,46.21,46.2,3.9,195,Moderate,STN-134
2020-10-12 00:00:00,London,51.51130029010532,-0.1664746589870998,Autumn,-0.0,56.9,16.0,25.62,92.43,21.7,55.8,98,Unhealthy for Sensitive,STN-798
2020-10-12 06:00:00,Sydney,-33.91047773785201,151.23334013593907,Autumn,19.7,100.0,17.5,23.05,54.85,32.3,46.5,200,Unhealthy for Sensitive,STN-285
2020-10-12 12:00:00,Cairo,30.09380679598836,31.316706314688002,Autumn,25.2,42.3,11.0,90.09,106.8,,66.8,73,Unhealthy for Sensitive,STN-924
2020-10-12 18:00:00,Tokyo,35.73321085530247,139.63501647751934,Autumn,31.8,29.6,24.4,22.57,125.58,27.6,40.2,237,Good,STN-533
2020-10-13 00:00:00,Lagos,6.505384235662785,3.3024799715057163,Autumn,28.1,51.0,13.4,10.94,21.67,17.1,94.4,58,Unhealthy,STN-962
2020-10-13 06:00:00,Paris,48.83749775354572,2.218874551753751,Autumn,10.6,62.0,24.5,12.91,22.16,10.2,62.0,269,Unhealthy,STN-325
2020-10-13 12:00:00,Paris,48.925887946936435,2.325553093638115,Autumn,31.9,34.5,19.6,27.61,55.18,20.8,51.1,336,Moderate,STN-753
2020-10-13 18:00:00,Beijing,39.90170936239903,116.4699418833361,Autumn,26.5,45.4,17.8,59.63,14.25,5.7,13.3,120,Unhealthy for Sensitive,STN-418
2020-10-14 00:00:00,London,51.43926875490474,-0.1807002229511672,Autumn,14.6,36.8,28.2,8.83,64.36,47.3,29.4,323,Unhealthy for Sensitive,STN-247
2020-10-14 06:00:00,Delhi,28.567671290110333,77.19749194780576,Autumn,37.1,100.0,13.3,42.27,31.68,24.2,72.1,142,Unhealthy for Sensitive,STN-983
2020-10-14 12:00:00,Lagos,6.497735027298279,3.43530635457839,Autumn,32.0,68.7,6.6,25.38,49.82,25.2,48.3,221,Unhealthy for Sensitive,STN-198
2020-10-14 18:00:00,Sydney,-33.79163452214172,151.2265889520574,Autumn,16.0,67.9,14.1,22.59,15.44,33.8,16.8,29,Unhealthy,STN-514
2020-10-15 00:00:00,São Paulo,-23.51959935566939,-46.581871298471576,Autumn,20.8,18.3,16.7,16.75,22.86,25.5,32.6,203,Good,STN-331
2020-10-15 06:00:00,Beijing,39.863012711942304,116.40489427706562,Autumn,13.6,22.9,17.1,420.86,33.76,12.6,59.3,338,Unhealthy,STN-183
2020-10-15 12:00:00,Paris,48.902877272917856,2.3746814493620527,Autumn,33.9,78.4,13.4,15.28,49.7,16.9,54.0,331,Hazardous,STN-827
2020-10-15 18:00:00,Paris,48.800269901365596,2.2768493760635806,Autumn,23.3,65.1,31.2,4.03,57.19,18.1,28.5,13,Good,STN-795
2020-10-16 00:00:00,Beijing,39.970272518371104,116.46717786977253,Autumn,8.7,49.9,17.8,35.28,47.48,57.6,44.1,242,Unhealthy for Sensitive,STN-769
2020-10-16 06:00:00,Beijing,39.93752231422562,116.36438208125459,Autumn,39.9,23.0,19.9,45.64,90.87,28.2,66.2,48,Hazardous,STN-405
2020-10-16 12:00:00,Delhi,28.581164904641042,77.23927464682534,Autumn,23.0,62.2,11.1,27.3,12.83,21.0,8.9,333,Unhealthy for Sensitive,STN-450
2020-10-16 18:00:00,London,51.49973484412113,-0.06556229935023956,Autumn,17.0,58.0,24.4,35.18,50.59,13.8,37.7,195,Unhealthy for Sensitive,STN-609
2020-10-17 00:00:00,Paris,48.871405806174685,2.3810521274285885,Autumn,9.3,64.6,6.8,41.34,27.72,21.2,58.9,146,Unhealthy for Sensitive,STN-978
2020-10-17 06:00:00,Cairo,30.000055819685247,31.220039266437556,Autumn,5.2,71.4,16.0,24.75,28.04,22.4,52.7,160,Good,STN-314
2020-10-17 12:00:00,Cairo,30.093058737870088,31.21956989828373,Autumn,25.1,37.6,24.7,39.46,43.97,,28.8,88,Good,STN-101
2020-10-17 18:00:00,Lagos,6.482775283273118,3.402785096686871,Autumn,16.3,77.7,14.5,36.95,42.84,3.7,52.2,295,Moderate,STN-862
2020-10-18 00:00:00,Cairo,30.043474054314228,31.21378277585861,Autumn,25.9,,0.9,,32.61,11.0,36.1,232,Good,STN-435
2020-10-18 06:00:00,Delhi,28.687189871128094,77.11689509264797,Autumn,-7.2,,21.8,71.29,63.0,23.6,48.4,175,Moderate,STN-465
2020-10-18 12:00:00,Lagos,6.53556229677028,3.3942985125349274,Autumn,17.7,53.2,12.0,38.42,38.35,47.6,70.6,338,Moderate,STN-168
2020-10-18 18:00:00,Sydney,-33.905147304298076,151.24955980628246,Autumn,9.8,44.5,13.6,13.79,37.17,24.7,52.2,300,Moderate,STN-271
2020-10-19 00:00:00,Tokyo,35.629204110834664,139.7376292301085,Autumn,32.7,37.4,27.7,28.01,59.16,40.2,32.1,218,Moderate,STN-897
2020-10-19 06:00:00,Lagos,6.5031887683520075,3.4037428697041876,Autumn,26.2,74.1,10.7,7.65,21.32,13.4,60.5,250,Unhealthy,STN-272
2020-10-19 12:00:00,New York,40.69952811487463,-74.03431698060928,Autumn,4.0,59.2,14.6,28.55,47.8,19.1,52.4,196,Moderate,STN-114
2020-10-19 18:00:00,São Paulo,-23.580354512315512,-46.579239754065796,Autumn,19.0,85.3,9.6,81.06,157.69,38.5,28.9,100,Unhealthy,STN-756
2020-10-20 00:00:00,Cairo,30.02218928182834,31.19310592156883,Autumn,20.2,43.2,19.0,,44.31,18.3,54.2,79,Unhealthy,STN-517
2020-10-20 06:00:00,London,51.57682130224769,-0.22915611286057766,Autumn,17.4,77.7,7.3,17.24,23.47,25.6,58.7,133,Hazardous,STN-532
2020-10-20 12:00:00,Tokyo,35.80920810351373,139.5898867701151,Autumn,19.1,82.8,7.6,18.87,27.01,12.0,37.1,169,Moderate,STN-442
2020-10-20 18:00:00,Beijing,39.8663119479289,116.36101000625625,Autumn,18.0,46.0,19.1,16.8,68.08,42.2,68.3,166,Unhealthy,STN-547
2020-10-21 00:00:00,Delhi,28.551220810340425,77.22850105058352,Autumn,21.3,59.0,8.5,17.71,122.63,1.4,69.1,65,Unhealthy,STN-782
2020-10-21 06:00:00,Sydney,-33.894938721939255,151.1907560803523,Autumn,5.7,46.9,14.4,27.06,16.6,47.6,15.5,243,Good,STN-827
2020-10-21 12:00:00,Tokyo,35.76045992733167,139.56951310522686,Autumn,15.4,58.0,16.1,16.08,132.56,31.6,22.0,308,Unhealthy for Sensitive,STN-681
2020-10-21 18:00:00,Paris,48.77170298673864,2.3297950637697284,Autumn,22.4,44.2,16.7,12.72,29.33,44.3,52.1,31,Moderate,STN-728
2020-10-22 00:00:00,Sydney,-33.92726137431494,151.21699418829166,Autumn,16.9,51.0,13.4,11.0,28.27,12.4,33.8,214,Moderate,STN-959
2020-10-22 06:00:00,Delhi,28.592525877714245,77.30868598993655,Autumn,25.7,55.8,24.3,43.51,17.41,16.1,42.2,168,Unhealthy for Sensitive,STN-822
2020-10-22 12:00:00,Cairo,30.036702242581455,31.24628111821875,Autumn,11.2,73.3,7.2,,100.48,31.0,16.2,324,Hazardous,STN-122
2020-10-22 18:00:00,Sydney,-33.79980810701479,151.14554920269933,Autumn,27.4,76.6,4.3,16.28,17.58,27.9,49.6,46,Unhealthy,STN-157
2020-10-23 00:00:00,New York,40.736667570257744,-74.06643775567704,Autumn,19.5,,9.2,9.07,85.69,36.1,37.8,313,Unhealthy for Sensitive,STN-885
2020-10-23 06:00:00,Lagos,6.465473377585838,3.308293581004843,Autumn,20.2,51.8,11.3,16.92,25.08,47.3,14.8,323,Unhealthy,STN-234
2020-10-23 12:00:00,London,51.499170040092864,-0.0875158196729629,Autumn,16.4,38.5,13.9,18.31,46.7,19.2,40.6,229,Moderate,STN-213
2020-10-23 18:00:00,Sydney,-33.88502092697976,151.23652239711797,Autumn,2.7,56.4,10.7,8.39,18.36,21.1,61.9,285,Hazardous,STN-607
2020-10-24 00:00:00,Tokyo,35.65417057849419,139.6173695265583,Autumn,0.2,42.3,2.0,91.81,59.31,,35.1,191,Moderate,STN-768
2020-10-24 06:00:00,Tokyo,35.62866281509712,139.66169859908774,Autumn,22.1,58.3,33.6,27.09,13.89,30.1,43.8,145,Unhealthy for Sensitive,STN-695
2020-10-24 12:00:00,Delhi,28.638946435716502,77.23237866390396,Autumn,6.9,69.5,11.6,64.77,94.95,34.1,21.0,112,Good,STN-784
2020-10-24 18:00:00,Paris,48.8420419302292,2.342099978402384,Autumn,18.8,51.9,14.3,,59.25,56.7,20.0,147,Unhealthy for Sensitive,STN-924
2020-10-25 00:00:00,New York,40.6582645570641,-74.02341754820974,Autumn,10.6,65.3,8.1,24.52,86.53,,27.4,146,Moderate,STN-201
2020-10-25 06:00:00,Lagos,6.507879122901874,3.3148625842277757,Autumn,30.7,50.2,12.7,36.02,72.42,29.0,2.1,338,Moderate,STN-635
2020-10-25 12:00:00,Paris,48.8406241219576,2.360496953755333,Autumn,19.8,69.4,6.2,15.83,61.79,21.1,41.3,229,Unhealthy for Sensitive,STN-331
2020-10-25 18:00:00,Tokyo,35.65129083752874,139.64395533541295,Autumn,12.8,77.9,23.9,76.5,21.14,8.1,42.2,162,Hazardous,STN-154
2020-10-26 00:00:00,Cairo,30.014719830473197,31.171863015165428,Autumn,13.6,61.4,2.6,18.82,70.49,17.6,51.7,149,Unhealthy,STN-735
2020-10-26 06:00:00,Beijing,39.905549290984005,116.41244789394237,Autumn,31.2,61.0,15.7,31.67,72.6,22.0,41.7,66,Hazardous,STN-172
2020-10-26 12:00:00,Paris,48.86595869391507,2.3837682059406897,Autumn,16.8,57.5,3.9,34.05,97.06,45.1,50.5,207,Moderate,STN-864
2020-10-26 18:00:00,Cairo,29.986012588294784,31.264802753793386,Autumn,21.2,10.0,15.8,74.17,86.11,52.0,32.2,26,Unhealthy,STN-554
2020-10-27 00:00:00,Tokyo,35.764785236015776,139.56854683668865,Autumn,6.5,,13.9,43.76,20.02,53.2,11.5,263,Good,STN-229
2020-10-27 06:00:00,Tokyo,35.69514890591503,139.647362740403,Autumn,14.4,75.0,13.2,,59.51,10.8,39.2,99,Unhealthy,STN-806
2020-10-27 12:00:00,Sydney,-34.00142613702367,151.19576740987878,Autumn,30.1,42.5,8.5,18.91,81.66,23.6,57.3,79,Good,STN-225
2020-10-27 18:00:00,Beijing,39.96005942884495,116.37834503133259,Autumn,20.7,62.6,8.7,44.27,82.52,36.0,23.3,111,Moderate,STN-557
2020-10-28 00:00:00,Lagos,6.559170633737025,3.469569050365336,Autumn,31.9,54.2,20.2,14.65,26.08,10.5,58.8,207,Unhealthy,STN-789
2020-10-28 06:00:00,New York,40.741507780667376,-73.96748354833368,Autumn,6.7,34.0,13.0,23.93,21.9,25.3,33.6,277,Unhealthy for Sensitive,STN-858
2020-10-28 12:00:00,London,51.49935879912263,-0.048768897835710506,Autumn,-0.3,69.7,9.6,84.89,25.72,33.9,43.4,62,Good,STN-970
2020-10-28 18:00:00,Paris,48.84898484266766,2.3074182708813047,Autumn,19.7,77.1,14.3,,40.29,29.0,50.5,47,Moderate,STN-261
2020-10-29 00:00:00,Delhi,28.585103409447896,77.10974522779702,Autumn,30.5,42.5,25.0,63.26,85.19,,36.9,37,Good,STN-137
2020-10-29 06:00:00,Paris,48.85101194317157,2.3625799699383494,Autumn,22.5,58.2,15.2,17.07,36.94,48.8,30.9,273,Good,STN-822
2020-10-29 12:00:00,Tokyo,35.62929713435485,139.6056115077302,Autumn,15.9,67.7,16.3,37.57,54.6,28.6,64.8,216,Unhealthy for Sensitive,STN-708
2020-10-29 18:00:00,São Paulo,-23.66626005455167,-46.6177401496791,Autumn,12.7,54.4,18.9,9.7,86.41,,30.0,165,Good,STN-926
2020-10-30 00:00:00,Lagos,6.559514130888348,3.351613452094064,Autumn,16.5,54.9,16.2,33.55,77.78,8.4,6.2,139,Hazardous,STN-661
2020-10-30 06:00:00,Tokyo,35.662305969073486,139.64176869066668,Autumn,17.1,67.5,5.9,,39.56,43.4,50.8,49,Good,STN-501
2020-10-30 12:00:00,Beijing,39.86086502975064,116.45283104134724,Autumn,12.5,63.2,17.0,45.56,19.62,54.1,36.5,91,Unhealthy,STN-579
2020-10-30 18:00:00,Beijing,39.949200535324394,116.35176588663693,Autumn,2.1,56.9,1.3,60.12,100.88,24.8,23.2,29,Good,STN-890
2020-10-31 00:00:00,London,51.4627434574164,-0.016853497840598503,Autumn,33.0,55.0,5.0,23.99,28.58,25.5,67.1,158,Moderate,STN-266
2020-10-31 06:00:00,Beijing,39.80371038298765,116.45084629059147,Autumn,-4.0,62.0,17.8,14.78,69.83,27.5,54.0,138,Good,STN-760
2020-10-31 12:00:00,New York,40.68538962866368,-73.9804063234917,Autumn,17.5,74.5,13.5,8.69,25.67,28.8,19.5,73,Good,STN-428
2020-10-31 18:00:00,London,51.526619669653,-0.12760806120820417,Autumn,9.9,91.0,10.7,8.87,42.81,29.0,61.9,29,Good,STN-815
2020-11-01 00:00:00,Paris,48.82126156170174,2.4000779158910026,Autumn,16.4,52.0,20.9,12.84,137.63,25.6,39.2,128,Moderate,STN-564
2020-11-01 06:00:00,Sydney,-33.84522100307458,151.21988583329002,Autumn,3.7,,23.9,23.99,95.15,42.8,67.9,85,Moderate,STN-749
2020-11-01 12:00:00,São Paulo,-23.500140124641277,-46.578345845858934,Autumn,12.3,73.7,27.5,10.21,76.73,29.6,37.3,84,Unhealthy for Sensitive,STN-746
2020-11-01 18:00:00,New York,40.69063959242959,-73.97850207821513,Autumn,9.9,58.7,6.8,31.94,43.13,,52.9,318,Unhealthy,STN-855
2020-11-02 00:00:00,Tokyo,35.74567168887294,139.67849407135355,Autumn,1.6,,8.5,30.99,14.18,25.9,26.7,87,Hazardous,STN-496
2020-11-02 06:00:00,Lagos,6.427109510901076,3.3396162743333035,Autumn,-2.2,100.0,15.5,65.46,30.77,29.4,61.6,189,Moderate,STN-933
2020-11-02 12:00:00,Delhi,28.66941371945952,77.26025361222453,Autumn,19.5,64.1,9.8,85.59,30.93,34.6,72.6,299,Good,STN-164
2020-11-02 18:00:00,São Paulo,-23.5997079554905,-46.704760066219286,Autumn,26.3,48.0,33.8,24.27,26.95,45.6,3.8,148,Unhealthy for Sensitive,STN-517
2020-11-03 00:00:00,Paris,48.87814256825672,2.317811401887725,Autumn,12.3,79.6,19.6,16.36,165.77,16.2,7.3,160,Unhealthy for Sensitive,STN-333
2020-11-03 06:00:00,New York,40.64557689490476,-74.06947292959073,Autumn,39.0,53.9,16.3,27.34,51.13,39.7,57.1,216,Moderate,STN-512
2020-11-03 12:00:00,Lagos,6.5254851438130945,3.3018358240483674,Autumn,28.1,47.7,17.3,24.5,25.66,20.4,19.4,52,Unhealthy,STN-125
2020-11-03 18:00:00,Beijing,39.92366924794611,116.42120983416902,Autumn,7.5,32.2,22.4,13.81,19.58,5.9,50.9,314,Moderate,STN-439
2020-11-04 00:00:00,Paris,48.87110977953519,2.327685872377247,Autumn,36.5,76.4,4.0,28.34,37.43,36.8,24.3,217,Moderate,STN-986
2020-11-04 06:00:00,São Paulo,-23.542471754536763,-46.63930154400499,Autumn,34.3,38.4,22.6,44.69,87.76,40.3,33.1,285,Good,STN-966
2020-11-04 12:00:00,Delhi,28.6236097182725,77.1507216140589,Autumn,16.0,68.9,22.7,20.57,30.34,45.8,36.9,310,Good,STN-338
2020-11-04 18:00:00,Cairo,30.03664441634866,31.264580149821473,Autumn,32.4,51.2,20.6,8.07,68.47,24.8,54.6,132,Unhealthy for Sensitive,STN-230
2020-11-05 00:00:00,São Paulo,-23.55438380921479,-46.71625223559661,Autumn,18.2,54.9,9.6,,40.44,6.4,58.6,98,Unhealthy for Sensitive,STN-489
2020-11-05 06:00:00,London,51.48311777856681,-0.14081941564767345,Autumn,13.8,100.0,14.1,,39.18,28.7,48.1,273,Moderate,STN-866
2020-11-05 12:00:00,Paris,48.811884869324146,2.2157998106427237,Autumn,11.2,73.3,22.8,16.72,74.22,10.2,70.1,267,Moderate,STN-592
2020-11-05 18:00:00,New York,40.78507585435609,-74.00942772719888,Autumn,20.5,59.8,14.6,28.86,55.24,11.9,72.0,320,Moderate,STN-665
2020-11-06 00:00:00,Paris,48.79414870811687,2.386921807341933,Autumn,22.4,35.9,19.2,31.43,7.52,44.6,37.6,78,Moderate,STN-413
2020-11-06 06:00:00,Sydney,-33.886409008188075,151.19087476913325,Autumn,25.3,11.8,21.0,36.18,56.91,10.5,35.0,327,Moderate,STN-121
2020-11-06 12:00:00,São Paulo,-23.570590979633117,-46.5669517569432,Autumn,7.1,70.9,18.5,14.18,44.44,29.3,41.7,307,Good,STN-907
2020-11-06 18:00:00,Lagos,6.539110831500611,3.407731888489264,Autumn,18.1,36.8,8.7,5.25,38.73,30.7,40.9,31,Good,STN-871
2020-11-07 00:00:00,São Paulo,-23.573394796328127,-46.67679642995602,Autumn,-18.3,52.3,15.0,27.85,74.31,14.2,37.2,19,Unhealthy for Sensitive,STN-847
2020-11-07 06:00:00,Delhi,28.6124035465891,77.2732053299348,Autumn,32.8,46.9,0.7,73.47,112.15,25.1,22.6,106,Moderate,STN-842
2020-11-07 12:00:00,New York,40.74772001236572,-73.99890827189309,Autumn,18.1,48.4,10.0,15.29,36.0,16.6,47.5,171,Unhealthy,STN-719
2020-11-07 18:00:00,São Paulo,-23.53379521089155,-46.7235541631314,Autumn,23.2,72.6,14.2,19.74,40.57,14.8,40.1,140,Good,STN-488
2020-11-08 00:00:00,Beijing,39.88560963572405,116.39215426385815,Autumn,14.7,60.1,5.6,25.09,45.3,19.5,10.7,270,Good,STN-806
2020-11-08 06:00:00,Delhi,28.575234162405025,77.18712869843517,Autumn,9.2,75.8,27.6,23.14,61.65,9.2,40.0,275,Hazardous,STN-839
2020-11-08 12:00:00,London,51.506550178986195,-0.11424509630938028,Autumn,10.7,78.8,12.7,6.1,26.2,34.0,45.3,231,Good,STN-659
2020-11-08 18:00:00,New York,40.69006195802457,-73.98538935347273,Autumn,31.6,40.2,15.6,22.44,53.21,16.5,41.1,30,Unhealthy for Sensitive,STN-361
2020-11-09 00:00:00,Beijing,39.921083091623935,116.39540809088018,Autumn,38.9,42.3,17.2,5.23,43.98,0.8,99.8,11,Hazardous,STN-509
2020-11-09 06:00:00,Lagos,6.475813398834862,3.3587714280259946,Autumn,15.3,79.5,11.4,4.6,34.98,19.0,60.6,214,Unhealthy for Sensitive,STN-990
2020-11-09 12:00:00,Sydney,-33.880404180308716,151.16465784372144,Autumn,4.8,73.6,13.8,16.89,43.82,9.4,34.7,47,Moderate,STN-314
2020-11-09 18:00:00,New York,40.71945805514606,-74.00535736269454,Autumn,25.7,57.5,7.1,20.69,69.76,39.3,34.7,171,Moderate,STN-851
2020-11-10 00:00:00,Delhi,28.654495085233286,77.23159439436228,Autumn,-3.6,52.3,25.9,17.2,22.93,22.2,41.2,16,Moderate,STN-895
2020-11-10 06:00:00,Beijing,39.91571205714392,116.39527247017674,Autumn,10.9,73.3,13.1,7.58,115.34,8.7,37.9,157,Unhealthy,STN-242
2020-11-10 12:00:00,São Paulo,-23.569674763877387,-46.58281098216582,Autumn,-3.3,68.4,13.9,91.82,119.14,3.6,22.4,106,Unhealthy for Sensitive,STN-735
2020-11-10 18:00:00,Lagos,6.487005949903972,3.286249500908004,Autumn,20.3,,6.9,50.91,14.94,16.7,62.6,324,Unhealthy for Sensitive,STN-534
2020-11-11 00:00:00,Lagos,6.535683881599401,3.356849691621958,Autumn,29.4,66.3,26.1,26.54,30.7,17.5,60.3,130,Unhealthy,STN-205
