order_id,order_date,customer_country,product_category,product_name,quantity,unit_price,discount_pct,payment_method,order_status,customer_age,customer_lat,customer_lon,review_score,shipping_days,revenue
ORD-100744,2023-06-28 11:34:32.581721,UK,Clothing,Product_56,8,64.74,25,Gift Card,Delivered,74,-53.5719,1.8919,5.0,8.0,388.44
ORD-100745,2023-06-29 05:06:26.657771,Germany,Food,Product_65,8,26.87,20,Bank Transfer,Delivered,54,69.4827,-90.9559,4.0,5.0,171.97
ORD-100746,2023-06-29 22:38:20.733822,Mexico,,Product_193,3,11.09,10,Gift Card,Delivered,57,-50.2968,-35.5147,4.0,,29.94
ORD-100747,2023-06-30 16:10:14.809873,UK,Electronics,Product_47,7,7.67,10,Crypto,Delivered,56,18.2255,78.7911,3.0,7.0,48.32
ORD-100748,2023-07-01 09:42:08.885923,UK,Sports,Product_148,1,112.31,0,Gift Card,Delivered,72,61.7962,135.3718,4.0,,112.31
ORD-100749,2023-07-02 03:14:02.961974,,Clothing,Product_19,1,83.45,10,Gift Card,Shipped,49,-58.3929,-23.3673,5.0,10.0,75.1
ORD-100750,2023-07-02 20:45:57.038025,Brazil,Food,Product_157,7,72.19,5,Crypto,Delivered,53,7.2995,12.7371,4.0,3.0,480.06
ORD-100751,2023-07-03 14:17:51.114076,Germany,Food,Product_188,9,87.66,5,PayPal,Cancelled,67,-12.7491,155.4419,5.0,14.0,749.49
ORD-100752,2023-07-04 07:49:45.190126,Mexico,Food,Product_146,7,27.28,0,Gift Card,Delivered,54,18.3448,-141.3005,4.0,3.0,190.96
ORD-100753,2023-07-05 01:21:39.266177,India,Electronics,Product_163,5,15.64,20,Credit Card,Delivered,65,-29.5633,130.4277,,1.0,62.56
ORD-100754,2023-07-05 18:53:33.342228,,Clothing,Product_171,8,10.21,15,Gift Card,Delivered,31,-51.2386,-122.6493,4.0,1.0,69.43
ORD-100755,2023-07-06 12:25:27.418278,India,Books,Product_126,2,8.96,25,Credit Card,Cancelled,44,24.501,-5.8099,,19.0,13.44
ORD-100756,2023-07-07 05:57:21.494329,USA,Sports,Product_139,9,141.82,10,Crypto,Delivered,36,-3.7254,-101.3677,,4.0,1148.74
ORD-100757,2023-07-07 23:29:15.570380,Brazil,Home & Garden,Product_49,6,18.32,10,Gift Card,Delivered,48,24.0355,37.0611,4.0,2.0,98.93
ORD-100758,2023-07-08 17:01:09.646430,Japan,Clothing,Product_113,9,117.43,0,Crypto,Cancelled,63,-31.5772,21.0864,4.0,11.0,1056.87
ORD-100759,2023-07-09 10:33:03.722481,,Food,Product_38,2,26.46,0,Crypto,Delivered,26,-14.2699,-43.1973,5.0,12.0,52.92
ORD-100760,2023-07-10 04:04:57.798532,Germany,Books,Product_64,3,14.71,15,PayPal,Cancelled,55,15.827,130.7893,4.0,13.0,37.51
ORD-100761,2023-07-10 21:36:51.874583,USA,Home & Garden,Product_69,8,8.91,0,Gift Card,Delivered,34,20.0702,57.5328,4.0,16.0,71.28
ORD-100762,2023-07-11 15:08:45.950633,Mexico,Home & Garden,Product_136,1,16.35,25,Credit Card,Shipped,36,-9.7375,79.6338,,16.0,12.26
ORD-100763,2023-07-12 08:40:40.026684,Japan,Toys,Product_162,7,181.61,15,Credit Card,Cancelled,61,-22.1928,-125.7625,4.0,19.0,1080.58
ORD-100764,2023-07-13 02:12:34.102735,Mexico,Clothing,Product_176,7,9.02,10,Gift Card,Shipped,21,-23.0504,137.9396,3.0,9.0,56.83
ORD-100765,2023-07-13 19:44:28.178785,,Electronics,Product_116,1,419.93,0,PayPal,Delivered,65,-36.4156,-119.8655,,16.0,419.93
ORD-100766,2023-07-14 13:16:22.254836,Japan,Clothing,Product_184,9,12.08,20,PayPal,Delivered,74,-16.0703,-99.7974,1.0,7.0,86.98
ORD-100767,2023-07-15 06:48:16.330887,India,Books,Product_65,8,81.45,0,PayPal,Cancelled,28,-33.0756,-133.9002,3.0,13.0,651.6
ORD-100768,2023-07-16 00:20:10.406937,Australia,Home & Garden,Product_31,4,27.82,20,Credit Card,Delivered,39,25.5651,-21.4707,4.0,4.0,89.02
ORD-100769,2023-07-16 17:52:04.482988,USA,Clothing,Product_132,5,22.54,0,Crypto,Delivered,21,16.824,139.5753,3.0,13.0,112.7
ORD-100770,2023-07-17 11:23:58.559039,Mexico,Electronics,Product_113,2,7.2,15,PayPal,Shipped,34,-8.3505,-89.1189,5.0,,12.24
ORD-100771,2023-07-18 04:55:52.635090,France,Toys,Product_109,9,29.43,0,Credit Card,Delivered,25,-16.0129,-45.4488,4.0,2.0,264.87
ORD-100772,2023-07-18 22:27:46.711140,USA,Clothing,Product_178,6,8.25,10,Credit Card,Delivered,63,-27.9221,124.5839,4.0,7.0,44.55
ORD-100773,2023-07-19 15:59:40.787191,Australia,Sports,Product_69,3,4.4,0,Crypto,Delivered,51,12.2869,42.4135,3.0,11.0,13.2
ORD-100774,2023-07-20 09:31:34.863242,USA,Toys,Product_158,7,38.23,20,Gift Card,Delivered,28,64.0519,90.5819,3.0,17.0,214.09
ORD-100775,2023-07-21 03:03:28.939292,UK,Electronics,Product_120,9,15.45,0,Gift Card,Delivered,48,32.5699,-102.96,4.0,14.0,139.05
ORD-100776,2023-07-21 20:35:23.015343,France,Books,Product_88,3,249.94,0,PayPal,Shipped,28,40.496,77.9364,,13.0,749.82
ORD-100777,2023-07-22 14:07:17.091394,Australia,Home & Garden,Product_187,2,109.95,5,PayPal,Delivered,73,52.641,-98.0602,,,208.9
ORD-100778,2023-07-23 07:39:11.167444,India,Clothing,Product_67,7,253.89,0,Crypto,Processing,71,-12.5293,175.433,3.0,,1777.23
ORD-100779,2023-07-24 01:11:05.243495,,Electronics,Product_75,7,14.63,15,PayPal,Cancelled,73,-51.5118,21.559,5.0,3.0,87.05
ORD-100780,2023-07-24 18:42:59.319546,Canada,Toys,Product_45,4,38.99,0,Crypto,Shipped,55,24.0454,70.4301,3.0,13.0,155.96
ORD-100781,2023-07-25 12:14:53.395597,Australia,Sports,Product_4,9,1.43,0,Credit Card,Delivered,70,-34.5292,-137.3754,,13.0,12.87
ORD-100782,2023-07-26 05:46:47.471647,,Electronics,Product_154,8,23.61,10,PayPal,Shipped,38,16.8209,-89.7638,4.0,9.0,169.99
ORD-100783,2023-07-26 23:18:41.547698,,Beauty,Product_155,1,37.27,10,Credit Card,Delivered,63,39.8339,-129.6934,2.0,18.0,33.54
ORD-100784,2023-07-27 16:50:35.623749,Australia,Food,Product_174,1,39.84,5,Bank Transfer,Delivered,47,45.7912,-39.5385,4.0,,37.85
ORD-100785,2023-07-28 10:22:29.699799,UK,Sports,Product_107,5,31.47,15,Crypto,Shipped,27,-19.2517,-77.7111,1.0,11.0,133.75
ORD-100786,2023-07-29 03:54:23.775850,Canada,Toys,Product_192,6,35.87,20,Bank Transfer,Delivered,43,9.1785,83.852,4.0,2.0,172.18
ORD-100787,2023-07-29 21:26:17.851901,UK,Books,Product_51,3,1.28,0,PayPal,Cancelled,44,23.8303,-140.8648,,17.0,3.84
ORD-100788,2023-07-30 14:58:11.927951,Canada,Home & Garden,Product_50,9,45.04,0,Credit Card,Delivered,25,50.6299,90.7414,2.0,4.0,405.36
ORD-100789,2023-07-31 08:30:06.004002,Germany,Toys,Product_6,6,59.15,0,PayPal,Shipped,56,42.7875,-163.5463,5.0,18.0,354.9
ORD-100790,2023-08-01 02:02:00.080053,Mexico,Food,Product_59,4,164.95,20,Bank Transfer,Delivered,25,73.3767,-107.2736,4.0,8.0,527.84
ORD-100791,2023-08-01 19:33:54.156104,India,Books,Product_125,7,51.55,0,PayPal,Cancelled,25,-58.9086,105.1074,5.0,19.0,360.85
ORD-100792,2023-08-02 13:05:48.232154,UK,Clothing,Product_143,8,28.31,0,Gift Card,Delivered,72,-0.9389,87.3996,2.0,12.0,226.48
ORD-100793,2023-08-03 06:37:42.308205,UK,Electronics,Product_30,9,124.7,15,Bank Transfer,Delivered,51,-25.434,-8.5226,5.0,11.0,953.96
ORD-100794,2023-08-04 00:09:36.384256,Japan,Beauty,Product_170,6,1.96,0,PayPal,Delivered,33,-43.8144,-162.0062,2.0,16.0,11.76
ORD-100795,2023-08-04 17:41:30.460306,Canada,Sports,Product_122,6,17.85,0,Credit Card,Delivered,58,63.0546,39.5617,4.0,5.0,107.1
ORD-100796,2023-08-05 11:13:24.536357,Brazil,Sports,Product_125,8,13.21,5,PayPal,Delivered,30,74.7249,-33.5793,,3.0,100.4
ORD-100797,2023-08-06 04:45:18.612408,Mexico,,Product_37,5,31.77,0,Credit Card,Delivered,40,-35.6195,-66.0499,3.0,12.0,158.85
ORD-100798,2023-08-06 22:17:12.688458,Canada,Beauty,Product_170,3,2.37,0,Gift Card,Delivered,29,-54.8115,50.5478,,15.0,7.11
ORD-100799,2023-08-07 15:49:06.764509,Japan,Electronics,Product_124,3,161.35,0,PayPal,Delivered,44,-22.8676,-22.8188,5.0,,484.05
ORD-100800,2023-08-08 09:21:00.840560,USA,Clothing,Product_101,6,24.54,10,Gift Card,Delivered,39,52.7064,-146.7284,4.0,13.0,132.52
ORD-100801,2023-08-09 02:52:54.916611,Canada,Food,Product_35,2,48.55,10,Bank Transfer,Processing,49,-20.3248,149.7422,4.0,7.0,87.39
ORD-100802,2023-08-09 20:24:48.992661,India,Books,Product_87,6,43.28,5,Credit Card,Shipped,74,-52.3183,100.2575,,,246.7
ORD-100803,2023-08-10 13:56:43.068712,Mexico,,Product_134,6,150.65,0,Bank Transfer,Shipped,66,-52.9136,-159.7039,5.0,3.0,903.9
ORD-100804,2023-08-11 07:28:37.144763,Japan,Sports,Product_196,8,3.55,5,Credit Card,Shipped,44,-2.2979,9.023,3.0,12.0,26.98
ORD-100805,2023-08-12 01:00:31.220813,USA,Clothing,Product_18,7,37.89,0,Gift Card,Delivered,19,65.7965,-149.9841,5.0,8.0,265.23
ORD-100806,2023-08-12 18:32:25.296864,France,Books,Product_113,8,131.03,0,Crypto,Delivered,62,-21.4007,121.4243,5.0,12.0,1048.24
ORD-100807,2023-08-13 12:04:19.372915,Japan,,Product_29,9,29.44,0,PayPal,Delivered,50,-2.3337,40.685,5.0,18.0,264.96
ORD-100808,2023-08-14 05:36:13.448965,France,Beauty,Product_77,6,10.57,15,Gift Card,Processing,43,-46.2389,-117.9183,3.0,3.0,53.91
ORD-100809,2023-08-14 23:08:07.525016,Mexico,Sports,Product_59,3,16.04,20,Credit Card,Returned,45,6.6323,-172.5331,5.0,12.0,38.5
ORD-100810,2023-08-15 16:40:01.601067,UK,Toys,Product_175,3,20.67,0,Credit Card,Delivered,36,34.0339,-168.6308,4.0,2.0,62.01
ORD-100811,2023-08-16 10:11:55.677118,Japan,Electronics,Product_126,1,13.94,0,Credit Card,Delivered,60,-23.3947,2.6516,5.0,14.0,13.94
ORD-100812,2023-08-17 03:43:49.753168,Germany,Electronics,Product_145,5,27.57,20,Credit Card,Delivered,22,-19.944,84.3745,3.0,,110.28
ORD-100813,2023-08-17 21:15:43.829219,France,Books,Product_109,4,202.33,15,PayPal,Delivered,50,53.6666,-136.4974,5.0,4.0,687.92
ORD-100814,2023-08-18 14:47:37.905270,India,Toys,Product_22,9,16.17,10,Bank Transfer,Delivered,37,-58.6009,-100.3377,4.0,17.0,130.98
ORD-100815,2023-08-19 08:19:31.981320,,Food,Product_68,9,18.44,5,Crypto,Delivered,47,25.9235,-62.1864,1.0,15.0,157.66
ORD-100816,2023-08-20 01:51:26.057371,,Home & Garden,Product_69,5,57.5,10,PayPal,Cancelled,62,-6.8256,-101.4924,4.0,16.0,258.75
ORD-100817,2023-08-20 19:23:20.133422,Australia,Beauty,Product_165,4,26.85,0,Credit Card,Delivered,25,-19.7186,-39.1188,3.0,5.0,107.4
ORD-100818,2023-08-21 12:55:14.209472,USA,Books,Product_49,7,6.72,10,PayPal,Cancelled,55,28.7752,21.4614,4.0,17.0,42.34
ORD-100819,2023-08-22 06:27:08.285523,UK,Home & Garden,Product_141,6,30.77,0,Gift Card,Processing,34,52.6803,66.5772,4.0,7.0,184.62
ORD-100820,2023-08-22 23:59:02.361574,Mexico,Clothing,Product_162,4,29.41,15,Credit Card,Processing,61,15.3829,166.9591,4.0,15.0,99.99
ORD-100821,2023-08-23 17:30:56.437625,Japan,Beauty,Product_109,2,106.78,10,Crypto,Shipped,18,-55.8022,155.1037,4.0,,192.2
ORD-100822,2023-08-24 11:02:50.513675,Brazil,Clothing,Product_86,1,10.31,0,Credit Card,Shipped,20,2.2892,25.2457,4.0,12.0,10.31
ORD-100823,2023-08-25 04:34:44.589726,India,Food,Product_53,4,107.64,0,Crypto,Shipped,63,2.4726,84.294,,11.0,430.56
ORD-100824,2023-08-25 22:06:38.665777,France,Toys,Product_123,4,29.45,20,Crypto,Shipped,43,13.4128,162.314,5.0,19.0,94.24
ORD-100825,2023-08-26 15:38:32.741827,Mexico,Sports,Product_87,1,8.76,15,Bank Transfer,Delivered,48,30.5795,-149.9501,5.0,11.0,7.45
ORD-100826,2023-08-27 09:10:26.817878,,Beauty,Product_179,6,6.89,10,Bank Transfer,Returned,25,-57.392,-177.9715,4.0,2.0,37.21
ORD-100827,2023-08-28 02:42:20.893929,Australia,Home & Garden,Product_131,4,337.4,5,PayPal,Shipped,60,7.7717,-169.2721,3.0,15.0,1282.12
ORD-100828,2023-08-28 20:14:14.969979,India,Food,Product_42,1,27.33,5,PayPal,Processing,63,19.4215,22.8058,4.0,5.0,25.96
ORD-100829,2023-08-29 13:46:09.046030,Brazil,Sports,Product_98,1,101.88,15,Crypto,Cancelled,25,-13.6473,94.62,5.0,18.0,86.6
ORD-100830,2023-08-30 07:18:03.122081,Japan,Electronics,Product_160,1,4.26,5,Credit Card,Delivered,52,30.2293,-47.853,5.0,16.0,4.05
ORD-100831,2023-08-31 00:49:57.198132,USA,Home & Garden,Product_109,8,784.65,10,Gift Card,Delivered,56,-29.196,16.2861,,4.0,5649.48
ORD-100832,2023-08-31 18:21:51.274182,Brazil,Books,Product_51,8,96.73,10,Gift Card,Delivered,45,-17.1547,5.8919,2.0,10.0,696.46
ORD-100833,2023-09-01 11:53:45.350233,India,Electronics,Product_85,2,24.37,15,Credit Card,Delivered,68,69.972,-145.8825,5.0,2.0,41.43
ORD-100834,2023-09-02 05:25:39.426284,Brazil,Food,Product_174,7,22.93,10,Credit Card,Processing,21,-13.0105,-64.2282,,15.0,144.46
ORD-100835,2023-09-02 22:57:33.502334,India,Electronics,Product_127,8,79.96,20,Bank Transfer,Delivered,74,-13.2224,-173.0033,3.0,4.0,511.74
ORD-100836,2023-09-03 16:29:27.578385,India,,Product_21,8,74.64,0,Gift Card,Delivered,33,20.4169,-140.146,2.0,16.0,597.12
ORD-100837,2023-09-04 10:01:21.654436,Canada,Beauty,Product_44,7,41.22,0,Crypto,Delivered,30,71.0817,112.269,4.0,7.0,288.54
ORD-100838,2023-09-05 03:33:15.730486,France,Electronics,Product_139,5,33.55,20,PayPal,Delivered,37,72.7159,118.5889,4.0,12.0,134.2
ORD-100839,2023-09-05 21:05:09.806537,Australia,Toys,Product_103,1,64.93,20,Bank Transfer,Shipped,68,18.2538,108.7007,5.0,3.0,51.94
ORD-100840,2023-09-06 14:37:03.882588,Canada,Home & Garden,Product_68,9,4.1,5,Gift Card,Processing,22,-59.8533,81.6547,5.0,17.0,35.06
ORD-100841,2023-09-07 08:08:57.958639,Japan,Sports,Product_129,7,21.21,0,Credit Card,Delivered,72,61.5886,105.5926,3.0,9.0,148.47
ORD-100842,2023-09-08 01:40:52.034689,Canada,Electronics,Product_92,2,4.59,15,Gift Card,Delivered,54,16.9821,61.5536,5.0,8.0,7.8
ORD-100843,2023-09-08 19:12:46.110740,UK,Home & Garden,Product_191,6,68.41,25,Crypto,Delivered,37,-10.5905,61.14,5.0,6.0,307.84
ORD-100844,2023-09-09 12:44:40.186791,UK,Clothing,Product_24,2,14.72,5,Bank Transfer,Delivered,41,51.9413,60.2502,4.0,15.0,27.97
ORD-100845,2023-09-10 06:16:34.262841,Australia,Home & Garden,Product_125,1,5.02,0,Credit Card,Delivered,53,-6.0226,5.0554,5.0,10.0,5.02
ORD-100846,2023-09-10 23:48:28.338892,,Sports,Product_141,7,12.77,10,Crypto,Returned,51,-55.404,-49.195,,6.0,80.45
ORD-100847,2023-09-11 17:20:22.414943,France,Home & Garden,Product_111,2,39.62,15,PayPal,Delivered,62,50.8448,82.8703,,15.0,67.35
ORD-100848,2023-09-12 10:52:16.490994,Australia,Books,Product_98,2,25.89,25,Bank Transfer,Delivered,65,13.691,-72.4874,5.0,14.0,38.84
ORD-100849,2023-09-13 04:24:10.567044,India,Food,Product_139,5,8.1,15,Crypto,Delivered,71,-14.3506,15.4448,5.0,19.0,34.42
ORD-100850,2023-09-13 21:56:04.643095,Germany,Sports,Product_179,5,4.28,25,Crypto,Shipped,51,-26.1295,-23.992,5.0,13.0,16.05
ORD-100851,2023-09-14 15:27:58.719146,,Food,Product_17,7,36.19,25,Credit Card,Shipped,36,20.1627,-80.416,5.0,14.0,190.0
ORD-100852,2023-09-15 08:59:52.795196,France,Beauty,Product_99,1,16.5,5,PayPal,Shipped,34,-31.9133,170.8884,,3.0,15.68
ORD-100853,2023-09-16 02:31:46.871247,India,Food,Product_82,8,24.3,10,Crypto,Delivered,22,-16.2801,-86.8494,5.0,,174.96
ORD-100854,2023-09-16 20:03:40.947298,India,Clothing,Product_104,3,27.34,5,Bank Transfer,Cancelled,42,25.9316,-68.6545,5.0,14.0,77.92
ORD-100855,2023-09-17 13:35:35.023348,USA,Books,Product_152,4,55.48,25,Crypto,Delivered,35,59.0085,-121.8285,4.0,14.0,166.44
ORD-100856,2023-09-18 07:07:29.099399,Australia,Beauty,Product_19,9,91.5,25,Gift Card,Delivered,72,11.9402,116.273,,8.0,617.62
ORD-100857,2023-09-19 00:39:23.175450,India,Home & Garden,Product_165,4,39.48,0,Bank Transfer,Delivered,70,42.4794,31.1722,5.0,10.0,157.92
ORD-100858,2023-09-19 18:11:17.251501,UK,Sports,Product_85,5,22.54,0,Bank Transfer,Delivered,67,43.0132,40.6941,1.0,9.0,112.7
ORD-100859,2023-09-20 11:43:11.327551,Japan,Clothing,Product_8,7,34.11,0,Crypto,Cancelled,25,29.6878,115.4021,5.0,14.0,238.77
ORD-100860,2023-09-21 05:15:05.403602,Germany,Books,Product_28,4,22.04,0,Credit Card,Cancelled,44,-26.8118,-56.5489,5.0,8.0,88.16
ORD-100861,2023-09-21 22:46:59.479653,Australia,Beauty,Product_5,1,4.61,0,Bank Transfer,Delivered,32,57.0165,-110.292,4.0,11.0,4.61
ORD-100862,2023-09-22 16:18:53.555703,Mexico,Beauty,Product_145,9,122.77,20,Gift Card,Cancelled,62,-1.1028,-108.5741,2.0,10.0,883.94
ORD-100863,2023-09-23 09:50:47.631754,,Clothing,Product_101,4,97.92,15,Credit Card,Processing,30,-54.0315,83.7431,3.0,18.0,332.93
ORD-100864,2023-09-24 03:22:41.707805,Brazil,Toys,Product_164,9,359.96,5,Credit Card,Cancelled,33,-26.9773,41.0815,4.0,4.0,3077.66
ORD-100865,2023-09-24 20:54:35.783855,India,Home & Garden,Product_118,6,511.12,0,Credit Card,Delivered,39,43.349,-105.718,5.0,4.0,3066.72
ORD-100866,2023-09-25 14:26:29.859906,Mexico,Clothing,Product_147,1,8.08,0,Bank Transfer,Delivered,37,-50.667,-127.7765,4.0,12.0,8.08
ORD-100867,2023-09-26 07:58:23.935957,India,Beauty,Product_64,3,22.14,15,Credit Card,Delivered,30,-40.1058,-136.5526,2.0,18.0,56.46
ORD-100868,2023-09-27 01:30:18.012008,France,Electronics,Product_91,2,674.42,15,Crypto,Processing,37,33.7206,46.0075,,8.0,1146.51
ORD-100869,2023-09-27 19:02:12.088058,UK,Books,Product_117,9,31.54,0,Credit Card,Delivered,19,60.5011,-179.9573,,3.0,283.86
ORD-100870,2023-09-28 12:34:06.164109,France,Clothing,Product_98,1,44.39,0,Gift Card,Delivered,52,25.5538,-173.405,4.0,18.0,44.39
ORD-100871,2023-09-29 06:06:00.240160,USA,Toys,Product_11,9,5.34,10,PayPal,Delivered,64,-29.9907,-39.7609,5.0,7.0,43.25
ORD-100872,2023-09-29 23:37:54.316210,France,Beauty,Product_54,9,39.66,0,Gift Card,Delivered,72,-52.7891,68.886,4.0,1.0,356.94
ORD-100873,2023-09-30 17:09:48.392261,USA,Home & Garden,Product_173,8,336.41,10,Bank Transfer,Shipped,36,23.0421,70.2142,5.0,13.0,2422.15
ORD-100874,2023-10-01 10:41:42.468312,USA,Food,Product_47,8,155.08,0,Credit Card,Cancelled,62,-53.6012,-25.1574,4.0,3.0,1240.64
ORD-100875,2023-10-02 04:13:36.544362,Mexico,Beauty,Product_140,1,15.93,10,Credit Card,Shipped,54,22.7175,68.7865,3.0,3.0,14.34
ORD-100876,2023-10-02 21:45:30.620413,India,Home & Garden,Product_149,8,20.58,0,Crypto,Cancelled,71,-29.5467,7.5946,5.0,15.0,164.64
ORD-100877,2023-10-03 15:17:24.696464,Brazil,Clothing,Product_139,3,8.52,0,Credit Card,Delivered,23,62.1286,171.6953,,19.0,25.56
ORD-100878,2023-10-04 08:49:18.772515,France,Home & Garden,Product_5,7,11.92,25,Gift Card,Delivered,31,4.1375,-121.5143,3.0,4.0,62.58
ORD-100879,2023-10-05 02:21:12.848565,UK,Sports,Product_184,1,3.35,15,Bank Transfer,Delivered,21,-29.7683,36.2402,5.0,13.0,2.85
ORD-100880,2023-10-05 19:53:06.924616,USA,Sports,Product_20,1,29.91,25,PayPal,Delivered,39,55.1746,-3.154,,13.0,22.43
ORD-100881,2023-10-06 13:25:01.000667,India,Sports,Product_169,5,202.78,0,Credit Card,Delivered,68,-25.7052,-109.9921,,15.0,1013.9
ORD-100882,2023-10-07 06:56:55.076717,Germany,Toys,Product_46,5,50.73,20,PayPal,Shipped,72,-18.6091,89.9966,4.0,19.0,202.92
ORD-100883,2023-10-08 00:28:49.152768,Australia,Toys,Product_12,8,170.63,0,Credit Card,Delivered,56,52.6275,-80.8171,5.0,,1365.04
ORD-100884,2023-10-08 18:00:43.228819,Mexico,Electronics,Product_70,7,120.05,20,Bank Transfer,Shipped,53,-18.3131,-42.5845,5.0,7.0,672.28
ORD-100885,2023-10-09 11:32:37.304869,Brazil,Toys,Product_17,8,17.18,0,Gift Card,Delivered,51,-4.6279,-45.061,3.0,3.0,137.44
ORD-100886,2023-10-10 05:04:31.380920,Canada,,Product_115,6,13.31,15,Bank Transfer,Delivered,44,-13.0651,-92.0864,,2.0,67.88
ORD-100887,2023-10-10 22:36:25.456971,Mexico,Clothing,Product_147,6,13.94,0,PayPal,Delivered,24,-44.286,-24.9461,4.0,18.0,83.64
ORD-100888,2023-10-11 16:08:19.533022,Germany,Beauty,Product_154,2,4.22,25,Credit Card,Delivered,20,-54.7491,-9.5955,,11.0,6.33
ORD-100889,2023-10-12 09:40:13.609072,Australia,Beauty,Product_48,6,34.43,20,PayPal,Delivered,64,37.813,87.9198,3.0,1.0,165.26
ORD-100890,2023-10-13 03:12:07.685123,Germany,Electronics,Product_108,5,1.01,15,Gift Card,Delivered,50,27.0935,95.4247,5.0,16.0,4.29
ORD-100891,2023-10-13 20:44:01.761174,France,Toys,Product_52,3,67.34,5,Bank Transfer,Delivered,19,-21.8806,-122.9199,1.0,17.0,191.92
ORD-100892,2023-10-14 14:15:55.837224,USA,Food,Product_96,6,36.1,5,PayPal,Delivered,59,-20.0941,33.398,5.0,,205.77
ORD-100893,2023-10-15 07:47:49.913275,Brazil,Home & Garden,Product_70,8,58.31,5,PayPal,Delivered,33,67.5758,142.6312,5.0,10.0,443.16
ORD-100894,2023-10-16 01:19:43.989326,Japan,Electronics,Product_183,9,117.73,10,Gift Card,Shipped,42,73.3356,-140.8368,3.0,17.0,953.61
ORD-100895,2023-10-16 18:51:38.065376,USA,Food,Product_102,1,42.04,0,Credit Card,Shipped,32,3.9137,-9.7509,4.0,3.0,42.04
ORD-100896,2023-10-17 12:23:32.141427,Japan,Home & Garden,Product_75,3,234.6,0,PayPal,Delivered,41,48.331,90.1271,4.0,18.0,703.8
ORD-100897,2023-10-18 05:55:26.217478,Australia,Food,Product_161,3,69.85,25,Gift Card,Processing,32,39.4526,40.1369,5.0,19.0,157.16
ORD-100898,2023-10-18 23:27:20.293529,India,Home & Garden,Product_190,8,13.35,0,Credit Card,Shipped,48,-19.8621,-143.7892,4.0,14.0,106.8
ORD-100899,2023-10-19 16:59:14.369579,Canada,Books,Product_151,1,24.9,10,Credit Card,Shipped,31,-52.094,-37.2218,5.0,2.0,22.41
ORD-100900,2023-10-20 10:31:08.445630,UK,Food,Product_143,5,2.2,0,Bank Transfer,Delivered,71,-40.7549,2.6062,5.0,12.0,11.0
ORD-100901,2023-10-21 04:03:02.521681,USA,Beauty,Product_155,3,11.22,20,Gift Card,Delivered,31,53.1697,178.5044,,11.0,26.93
ORD-100902,2023-10-21 21:34:56.597731,Brazil,Sports,Product_192,2,20.96,5,Credit Card,Shipped,23,38.7139,-115.7012,5.0,17.0,39.82
ORD-100903,2023-10-22 15:06:50.673782,Germany,Toys,Product_179,8,63.79,25,Bank Transfer,Delivered,31,29.6852,173.6726,4.0,6.0,382.74
ORD-100904,2023-10-23 08:38:44.749833,Brazil,Home & Garden,Product_181,3,13.46,0,Crypto,Cancelled,34,-42.3624,-44.5861,5.0,19.0,40.38
ORD-100905,2023-10-24 02:10:38.825883,Australia,Books,Product_82,7,7.42,0,Gift Card,Processing,35,26.3906,-107.8846,,13.0,51.94
ORD-100906,2023-10-24 19:42:32.901934,Japan,Food,Product_92,1,3.44,0,Crypto,Delivered,37,44.2406,-30.9207,3.0,7.0,3.44
ORD-100907,2023-10-25 13:14:26.977985,Germany,Beauty,Product_179,6,16.19,0,Credit Card,Delivered,68,56.1812,41.0382,4.0,,97.14
ORD-100908,2023-10-26 06:46:21.054036,UK,Sports,Product_175,3,344.13,0,Gift Card,Delivered,34,-58.2138,-103.1409,5.0,7.0,1032.39
ORD-100909,2023-10-27 00:18:15.130086,UK,Home & Garden,Product_4,8,45.85,0,Bank Transfer,Delivered,33,32.4041,-75.0819,5.0,13.0,366.8
ORD-100910,2023-10-27 17:50:09.206137,USA,Food,Product_135,6,102.26,0,Credit Card,Delivered,57,-57.4218,127.6367,2.0,13.0,613.56
ORD-100911,2023-10-28 11:22:03.282188,Australia,Food,Product_109,2,11.25,5,Gift Card,Delivered,56,35.4278,179.6434,5.0,1.0,21.38
ORD-100912,2023-10-29 04:53:57.358238,India,Home & Garden,Product_163,6,5.01,15,Gift Card,Delivered,69,25.8089,-65.4578,,19.0,25.55
ORD-100913,2023-10-29 22:25:51.434289,Australia,Electronics,Product_48,7,7.65,5,Crypto,Delivered,49,-39.973,-126.4116,4.0,19.0,50.87
ORD-100914,2023-10-30 15:57:45.510340,Japan,Electronics,Product_73,5,29.47,25,Credit Card,Returned,61,43.4264,105.5415,5.0,15.0,110.51
ORD-100915,2023-10-31 09:29:39.586390,Brazil,Beauty,Product_72,3,3.03,5,Bank Transfer,Delivered,26,-50.7731,36.164,3.0,14.0,8.64
ORD-100916,2023-11-01 03:01:33.662441,UK,Sports,Product_116,4,9.9,0,Bank Transfer,Cancelled,44,51.5638,-143.8556,3.0,3.0,39.6
ORD-100917,2023-11-01 20:33:27.738492,Brazil,Home & Garden,Product_173,4,16.39,20,Credit Card,Cancelled,63,-24.6396,160.8377,5.0,4.0,52.45
ORD-100918,2023-11-02 14:05:21.814543,Brazil,Beauty,Product_81,6,6.79,20,Credit Card,Delivered,69,32.995,-151.9022,4.0,7.0,32.59
ORD-100919,2023-11-03 07:37:15.890593,Brazil,Beauty,Product_81,1,2.59,0,PayPal,Shipped,50,64.6981,45.1283,3.0,1.0,2.59
